                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                0.82388,                0.48773,                 0.9224,                0.96464,                0.96406,                0.98449,                0.74929,                0.93976,                0.50046,                0.96035,             0.00054839,             0.00054839,             0.00054839
                    107,                0.82339,                 0.4884,                0.92231,                0.96752,                0.96239,                 0.9843,                0.74856,                0.94027,                0.50092,                0.96114,             0.00054836,             0.00054836,             0.00054836
                    108,                0.82276,                0.48663,                0.92031,                0.96672,                0.96369,                0.98457,                0.74936,                0.94117,                 0.5009,                0.96168,             0.00054832,             0.00054832,             0.00054832
                    109,                0.81957,                0.48554,                 0.9233,                  0.964,                0.96593,                0.98462,                0.74935,                0.94036,                0.50059,                0.96213,             0.00054829,             0.00054829,             0.00054829
                    110,                0.81903,                0.48527,                 0.9178,                0.96423,                0.96565,                 0.9845,                0.75001,                0.93859,                0.50069,                0.96132,             0.00054826,             0.00054826,             0.00054826
                    111,                0.82256,                0.48691,                0.92233,                 0.9649,                0.96502,                0.98455,                0.74968,                0.94069,                0.50119,                0.96225,             0.00054823,             0.00054823,             0.00054823
                    112,                0.81735,                0.48464,                0.91926,                0.96795,                0.96223,                0.98504,                0.75089,                0.93872,                0.50062,                0.96146,              0.0005482,              0.0005482,              0.0005482
                    113,                0.81975,                0.48389,                0.91818,                0.96803,                0.96235,                0.98481,                 0.7495,                0.94156,                 0.5013,                 0.9627,             0.00054816,             0.00054816,             0.00054816
                    114,                0.81809,                0.48481,                0.91849,                0.96914,                  0.961,                0.98485,                0.74894,                0.94303,                0.50158,                0.96314,             0.00054813,             0.00054813,             0.00054813
                    115,                0.81706,                0.48393,                0.91971,                0.96639,                0.96223,                0.98501,                0.74867,                0.94325,                0.50153,                 0.9627,              0.0005481,              0.0005481,              0.0005481
                    116,                0.82028,                0.48549,                0.91986,                0.96619,                 0.9619,                0.98498,                0.74849,                0.94472,                0.50121,                0.96304,             0.00054806,             0.00054806,             0.00054806
                    117,                0.81674,                0.48338,                0.91691,                0.96263,                0.96542,                0.98478,                0.74919,                0.94558,                0.50091,                0.96301,             0.00054803,             0.00054803,             0.00054803
                    118,                0.81734,                0.48467,                0.91674,                0.96506,                0.96323,                0.98478,                0.74875,                0.94571,                0.50091,                0.96289,             0.00054799,             0.00054799,             0.00054799
                    119,                0.81933,                0.48502,                0.91793,                0.96465,                0.96365,                0.98507,                0.74898,                0.94562,                0.50127,                0.96284,             0.00054796,             0.00054796,             0.00054796
                    120,                0.81817,                0.48321,                0.91778,                0.96359,                0.96598,                0.98512,                0.74914,                0.94477,                0.50065,                0.96275,             0.00054792,             0.00054792,             0.00054792
                    121,                0.81667,                0.48483,                0.92025,                0.96552,                0.96305,                0.98519,                 0.7492,                0.94573,                0.50065,                0.96364,             0.00054789,             0.00054789,             0.00054789
                    122,                0.81807,                0.48585,                0.91831,                0.96623,                0.96358,                0.98521,                0.74868,                0.94506,                0.50127,                0.96338,             0.00054785,             0.00054785,             0.00054785
                    123,                0.81859,                0.48489,                0.91784,                0.96619,                0.96541,                0.98528,                0.74951,                0.94381,                0.50026,                0.96287,             0.00054782,             0.00054782,             0.00054782
                    124,                0.81696,                0.48315,                0.91575,                0.96281,                0.96824,                0.98543,                0.74947,                0.94311,                0.49976,                0.96254,             0.00054778,             0.00054778,             0.00054778
                    125,                0.81659,                0.48385,                0.91772,                0.96332,                0.96901,                0.98557,                0.74996,                0.94271,                0.50006,                0.96243,             0.00054774,             0.00054774,             0.00054774
