                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                0.94236,                0.60503,                0.83026,                0.94402,                 0.8935,                0.94568,                0.65336,                 1.0802,                0.65318,                0.85681,             0.00039153,             0.00039153,             0.00039153
                    121,                0.93992,                 0.6012,                0.82941,                0.94333,                0.89389,                0.94674,                0.65378,                 1.0804,                0.65305,                0.85668,             0.00039058,             0.00039058,             0.00039058
                    122,                0.94144,                0.60265,                0.83041,                0.94192,                0.89582,                 0.9465,                0.65364,                 1.0799,                0.65332,                 0.8566,             0.00038963,             0.00038963,             0.00038963
                    123,                0.94343,                0.60263,                0.83027,                0.94342,                0.89431,                 0.9461,                 0.6539,                 1.0799,                0.65278,                0.85655,             0.00038867,             0.00038867,             0.00038867
                    124,                  0.943,                0.60147,                0.83118,                0.94202,                0.89487,                0.94642,                0.65415,                 1.0787,                 0.6528,                0.85638,              0.0003877,              0.0003877,              0.0003877
                    125,                0.93727,                0.60158,                0.82805,                0.94133,                0.89513,                0.94668,                0.65422,                 1.0786,                 0.6526,                0.85628,             0.00038672,             0.00038672,             0.00038672
                    126,                0.94078,                0.60063,                 0.8295,                0.94175,                0.89502,                0.94664,                 0.6541,                 1.0791,                0.65239,                0.85643,             0.00038574,             0.00038574,             0.00038574
                    127,                0.93793,                0.60148,                0.82888,                0.94186,                0.89394,                0.94679,                0.65351,                 1.0792,                0.65251,                0.85655,             0.00038476,             0.00038476,             0.00038476
                    128,                0.93869,                0.59936,                 0.8303,                0.94417,                0.89232,                0.94645,                0.65397,                  1.079,                0.65178,                0.85649,             0.00038377,             0.00038377,             0.00038377
                    129,                0.93735,                0.59852,                0.82815,                0.94364,                0.89233,                0.94655,                0.65373,                 1.0798,                 0.6515,                0.85672,             0.00038277,             0.00038277,             0.00038277
                    130,                0.93957,                0.59999,                0.82948,                0.94365,                0.89232,                 0.9466,                 0.6535,                 1.0798,                0.65135,                0.85687,             0.00038176,             0.00038176,             0.00038176
                    131,                0.94001,                0.60127,                0.82905,                0.94335,                0.89213,                 0.9464,                0.65317,                 1.0804,                0.65173,                0.85705,             0.00038075,             0.00038075,             0.00038075
                    132,                 0.9382,                0.59978,                0.82811,                0.94371,                0.89212,                0.94632,                0.65348,                 1.0809,                0.65165,                0.85705,             0.00037973,             0.00037973,             0.00037973
