                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                0.98951,                0.78769,                 1.0151,                0.94972,                0.88697,                0.94524,                0.64863,                 1.0514,                0.77767,                 1.0046,             0.00044768,             0.00044768,             0.00044768
                     95,                0.98801,                0.78686,                 1.0156,                0.95234,                0.88594,                0.94615,                0.65083,                 1.0457,                0.77714,                 1.0027,             0.00044763,             0.00044763,             0.00044763
                     96,                0.99188,                0.78837,                 1.0143,                0.95249,                0.88393,                0.94531,                0.64975,                 1.0511,                0.77597,                 1.0039,             0.00044758,             0.00044758,             0.00044758
                     97,                 0.9866,                0.78447,                 1.0155,                0.95765,                 0.8816,                0.94521,                0.64933,                 1.0496,                0.77531,                  1.004,             0.00044752,             0.00044752,             0.00044752
                     98,                0.98724,                0.78586,                  1.016,                0.94947,                 0.8882,                0.94509,                 0.6504,                 1.0418,                0.77291,                 1.0018,             0.00044747,             0.00044747,             0.00044747
                     99,                0.98727,                0.78472,                 1.0146,                0.94397,                 0.8933,                0.94614,                0.64841,                 1.0473,                0.77453,                 1.0036,             0.00044742,             0.00044742,             0.00044742
                    100,                0.98733,                0.78696,                 1.0152,                0.95323,                0.88449,                0.94628,                0.65027,                 1.0448,                0.77416,                 1.0024,             0.00044737,             0.00044737,             0.00044737
                    101,                0.98865,                0.78659,                 1.0169,                0.95478,                0.88475,                0.94572,                0.65089,                 1.0436,                0.77359,                 1.0026,             0.00044731,             0.00044731,             0.00044731
                    102,                0.98662,                0.78449,                 1.0136,                0.95022,                0.88714,                0.94534,                0.64975,                 1.0455,                0.77154,                 1.0024,             0.00044726,             0.00044726,             0.00044726
                    103,                0.99017,                0.78879,                 1.0145,                0.95912,                0.87999,                0.94419,                0.64921,                 1.0468,                0.77517,                 1.0039,              0.0004472,              0.0004472,              0.0004472
                    104,                0.99039,                0.78617,                 1.0143,                0.96173,                0.87827,                0.94433,                0.64904,                 1.0449,                0.77358,                 1.0028,             0.00044715,             0.00044715,             0.00044715
                    105,                0.98527,                0.78572,                 1.0158,                0.96053,                0.88013,                0.94489,                0.64891,                 1.0449,                 0.7739,                 1.0028,             0.00044709,             0.00044709,             0.00044709
                    106,                0.98288,                0.78318,                 1.0143,                0.95506,                0.88565,                0.94565,                0.64924,                 1.0477,                0.77082,                 1.0037,             0.00044703,             0.00044703,             0.00044703
                    107,                0.98821,                0.78522,                 1.0125,                0.95904,                0.88075,                0.94527,                0.64958,                 1.0457,                0.77319,                 1.0029,             0.00044698,             0.00044698,             0.00044698
                    108,                 0.9859,                0.78392,                 1.0153,                0.95636,                 0.8819,                0.94528,                0.64819,                 1.0474,                 0.7747,                 1.0038,             0.00044692,             0.00044692,             0.00044692
                    109,                0.98486,                0.78377,                 1.0131,                0.95515,                 0.8834,                0.94537,                0.64889,                 1.0488,                0.77634,                 1.0042,             0.00044686,             0.00044686,             0.00044686
                    110,                0.98638,                0.78324,                 1.0146,                0.95452,                0.88098,                0.94519,                0.64958,                 1.0496,                0.77704,                 1.0045,              0.0004468,              0.0004468,              0.0004468
                    111,                0.98578,                 0.7831,                 1.0142,                0.95122,                0.88339,                0.94481,                0.64816,                   1.05,                 0.7764,                 1.0051,             0.00044674,             0.00044674,             0.00044674
                    112,                0.98361,                0.78223,                 1.0127,                0.95715,                0.88173,                0.94532,                0.64809,                 1.0515,                0.77519,                 1.0056,             0.00044668,             0.00044668,             0.00044668
                    113,                0.98424,                0.78274,                 1.0136,                0.95432,                0.88188,                0.94523,                0.64873,                 1.0461,                0.77502,                 1.0039,             0.00044662,             0.00044662,             0.00044662
                    114,                0.98254,                0.78099,                 1.0143,                0.95742,                0.87919,                0.94469,                0.64897,                 1.0464,                0.77407,                  1.004,             0.00044656,             0.00044656,             0.00044656
                    115,                 0.9833,                0.78145,                 1.0114,                0.94783,                0.88705,                0.94529,                0.64977,                 1.0461,                0.77435,                  1.004,              0.0004465,              0.0004465,              0.0004465
                    116,                0.98293,                0.78003,                 1.0134,                0.95897,                0.87961,                0.94433,                0.64952,                 1.0487,                0.77463,                 1.0048,             0.00044644,             0.00044644,             0.00044644
                    117,                0.98292,                0.78073,                 1.0128,                0.95931,                0.88019,                0.94403,                0.64937,                 1.0461,                0.77053,                 1.0036,             0.00044638,             0.00044638,             0.00044638
                    118,                0.98067,                0.77923,                 1.0137,                0.95248,                0.88538,                0.94484,                0.64975,                 1.0453,                0.77022,                 1.0031,             0.00044631,             0.00044631,             0.00044631
                    119,                0.98053,                0.78029,                 1.0126,                0.95511,                0.88296,                0.94593,                0.64947,                 1.0464,                0.77178,                 1.0035,             0.00044625,             0.00044625,             0.00044625
                    120,                0.98304,                0.77734,                 1.0119,                0.95738,                0.88156,                0.94585,                0.64932,                 1.0446,                0.77074,                 1.0027,             0.00044618,             0.00044618,             0.00044618
                    121,                0.98337,                0.78213,                 1.0116,                0.95991,                0.88224,                0.94617,                0.64954,                 1.0432,                0.77059,                  1.002,             0.00044612,             0.00044612,             0.00044612
                    122,                0.98351,                0.78017,                 1.0116,                0.95945,                0.87965,                0.94633,                0.64994,                 1.0427,                0.76967,                 1.0022,             0.00044605,             0.00044605,             0.00044605
                    123,                0.98171,                 0.7819,                 1.0119,                0.95638,                0.88222,                0.94575,                0.64957,                 1.0446,                0.77003,                 1.0029,             0.00044599,             0.00044599,             0.00044599
                    124,                0.98167,                0.78081,                 1.0113,                0.95703,                0.88088,                0.94484,                0.64848,                 1.0453,                0.77127,                 1.0034,             0.00044592,             0.00044592,             0.00044592
                    125,                0.98038,                0.78016,                 1.0089,                0.95411,                0.88348,                 0.9455,                0.64865,                 1.0471,                0.77207,                 1.0035,             0.00044586,             0.00044586,             0.00044586
                    126,                0.98337,                0.78035,                 1.0125,                0.95136,                0.88546,                0.94448,                0.64906,                 1.0463,                0.77118,                 1.0033,             0.00044579,             0.00044579,             0.00044579
                    127,                0.98188,                0.77869,                 1.0129,                0.95308,                0.88609,                0.94446,                0.64925,                 1.0468,                0.77144,                 1.0034,             0.00044572,             0.00044572,             0.00044572
                    128,                0.97882,                0.77758,                 1.0113,                0.95399,                 0.8864,                0.94453,                0.64842,                 1.0479,                0.77092,                 1.0037,             0.00044565,             0.00044565,             0.00044565
                    129,                0.98015,                0.77922,                 1.0113,                 0.9543,                0.88583,                0.94463,                0.64874,                 1.0479,                0.77124,                 1.0039,             0.00044558,             0.00044558,             0.00044558
                    130,                0.97987,                0.77746,                 1.0108,                0.95693,                0.88559,                0.94551,                0.64916,                 1.0468,                0.77137,                 1.0033,             0.00044551,             0.00044551,             0.00044551
                    131,                0.97805,                0.77942,                  1.011,                 0.9551,                0.88653,                0.94514,                0.64902,                 1.0461,                0.77066,                 1.0032,             0.00044544,             0.00044544,             0.00044544
                    132,                0.98613,                0.77957,                 1.0143,                0.95688,                0.88569,                0.94475,                0.64958,                 1.0464,                0.76951,                 1.0034,             0.00044537,             0.00044537,             0.00044537
                    133,                0.98176,                0.77803,                 1.0119,                0.95906,                0.88471,                0.94471,                0.65012,                 1.0479,                0.76945,                 1.0039,              0.0004453,              0.0004453,              0.0004453
                    134,                0.97644,                0.77553,                 1.0086,                0.95918,                0.88409,                0.94455,                0.64969,                 1.0479,                0.76802,                 1.0038,             0.00044523,             0.00044523,             0.00044523
                    135,                0.97923,                0.77701,                 1.0117,                0.95668,                0.88222,                0.94437,                0.64923,                 1.0475,                0.76884,                 1.0036,             0.00044516,             0.00044516,             0.00044516
                    136,                 0.9775,                0.77648,                 1.0079,                0.95711,                0.88262,                0.94459,                0.64855,                 1.0476,                0.76931,                 1.0038,             0.00044508,             0.00044508,             0.00044508
                    137,                0.98146,                0.77726,                  1.013,                0.96202,                0.87834,                0.94434,                0.64909,                 1.0475,                0.76981,                  1.004,             0.00044501,             0.00044501,             0.00044501
                    138,                 0.9812,                0.77837,                 1.0111,                0.95789,                0.88049,                0.94453,                0.64853,                 1.0488,                0.76982,                 1.0048,             0.00044494,             0.00044494,             0.00044494
                    139,                0.97705,                0.77553,                 1.0107,                0.95341,                0.88575,                0.94437,                0.64809,                  1.049,                 0.7693,                 1.0049,             0.00044486,             0.00044486,             0.00044486
                    140,                0.98045,                0.77868,                 1.0122,                0.95359,                0.88139,                0.94313,                0.64796,                 1.0494,                 0.7688,                 1.0048,             0.00044479,             0.00044479,             0.00044479
                    141,                0.97576,                0.77521,                 1.0091,                0.95379,                0.88231,                0.94377,                0.64974,                 1.0496,                0.77006,                 1.0048,             0.00044471,             0.00044471,             0.00044471
                    142,                0.97733,                0.77601,                 1.0127,                0.95516,                0.88169,                0.94425,                0.64951,                 1.0491,                0.76979,                 1.0044,             0.00044464,             0.00044464,             0.00044464
